Project Code,Country,Vendor,Manufacturing Site,Shipment Mode,Product Group,Sub Classification,Brand,Scheduled Delivery Date,Delivered to Client Date,PO Sent to Vendor Date,Weight,Freight Cost,Shipment Value,Insurance,Delivery Delay,Shipping Duration,Delivery Status,Shipment Year,Shipment Month,Shipment Quarter
110-ZM-T30,Zambia,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2012-05-08,2012-04-30,,6636.0,10598.2,450011.12,630.92,-8,,On-Time,2012,May,2012Q2
151-NG-T30,Nigeria,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air Charter,ARV,Adult,Generic,2012-07-04,2012-04-30,,46522.0,27441.22,3587441.0,5029.59,-65,,On-Time,2012,July,2012Q3
102-DO-T30,Dominican Republic,SCMS from RDC,Macleods Daman Plant INDIA,Air,ARV,Adult,Generic,2012-05-21,2012-05-04,,544.0,4392.94,2341.65,3.28,-17,,On-Time,2012,May,2012Q2
102-DO-T30,Dominican Republic,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2012-05-21,2012-05-16,,,,7425.0,10.41,-5,,On-Time,2012,May,2012Q2
102-LY-T30,Libya,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2012-05-23,2012-05-23,,,,2024.0,2.84,0,,On-Time,2012,May,2012Q2
151-NG-T30,Nigeria,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air Charter,ARV,Adult,Generic,2012-08-02,2012-04-30,,3329.0,27441.25,219827.2,308.2,-94,,On-Time,2012,August,2012Q3
113-ZW-T30,Zimbabwe,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2012-05-31,2012-05-25,,,,71778.64,118.43,-6,,On-Time,2012,May,2012Q2
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2012-05-30,2012-05-30,,,,36450.0,51.1,0,,On-Time,2012,May,2012Q2
106-HT-T30,Haiti,SCMS from RDC,"Cipla, Kurkumbh, India",Air,ARV,Adult,Generic,2012-06-29,2012-06-06,,5456.0,53775.56,282141.12,395.56,-23,,On-Time,2012,June,2012Q2
110-ZM-T30,Zambia,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2012-06-15,2012-06-18,,737.0,4496.13,97993.8,137.39,3,,Delayed,2012,June,2012Q2
113-ZW-T30,Zimbabwe,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2012-08-14,2012-06-27,,,,21092.5,34.8,-48,,On-Time,2012,August,2012Q3
113-ZW-T30,Zimbabwe,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2012-08-14,2012-06-27,,,,119096.46,196.51,-48,,On-Time,2012,August,2012Q3
102-CD-T30,"Congo, DRC",SCMS from RDC,"Strides, Bangalore, India.",Air,ARV,Adult,Generic,2012-09-11,2012-09-11,,,,2928.0,4.11,0,,On-Time,2012,September,2012Q3
102-CD-T30,"Congo, DRC",SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2012-09-11,2012-09-11,,,,11203.2,15.71,0,,On-Time,2012,September,2012Q3
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air Charter,ARV,Adult,Generic,2012-06-20,2012-06-15,,478.0,2330.22,94080.0,131.9,-5,,On-Time,2012,June,2012Q2
105-GY-T30,Guyana,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2012-07-10,2012-06-13,,83.0,1075.62,425.5,0.6,-27,,On-Time,2012,July,2012Q3
110-ZM-T30,Zambia,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2012-06-29,2012-06-18,,11438.0,4496.15,443899.44,622.35,-11,,On-Time,2012,June,2012Q2
151-NG-T30,Nigeria,SCMS from RDC,"Aurobindo Unit III, India",Air Charter,ARV,Adult,Generic,2012-06-20,2012-06-03,,2238.0,17090.0,46600.0,65.33,-17,,On-Time,2012,June,2012Q2
151-NG-T30,Nigeria,SCMS from RDC,"Cipla, Kurkumbh, India",Air Charter,ARV,Adult,Generic,2012-08-02,2012-06-03,,11969.0,17090.0,154626.94,216.79,-60,,On-Time,2012,August,2012Q3
102-LY-T30,Libya,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2012-06-29,2012-07-02,,231.0,1474.9,15488.0,21.71,3,,Delayed,2012,June,2012Q2
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2012-07-16,2012-07-03,,,,55200.0,77.39,-13,,On-Time,2012,July,2012Q3
900-UG-T30,Uganda,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2012-07-05,2012-07-16,,,,87840.0,123.15,11,,Delayed,2012,July,2012Q3
151-NG-T30,Nigeria,SCMS from RDC,"Strides, Bangalore, India.",Air Charter,ARV,Adult,Generic,2012-07-09,2012-07-09,,57.0,21347.13,1705.56,2.39,0,,On-Time,2012,July,2012Q3
113-ZW-T30,Zimbabwe,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2012-08-14,2012-07-23,,,,66377.82,109.52,-22,,On-Time,2012,August,2012Q3
114-UG-T30,Uganda,SCMS from RDC,Macleods Daman Plant INDIA,Truck,ARV,Adult,Generic,2012-09-05,2012-07-26,,,,1851.48,2.6,-41,,On-Time,2012,September,2012Q3
114-UG-T30,Uganda,SCMS from RDC,"Cipla, Goa, India",Air,ARV,Adult,Generic,2012-08-17,2012-08-07,,2369.0,19980.62,206745.72,289.86,-10,,On-Time,2012,August,2012Q3
110-ZM-T30,Zambia,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2012-07-31,2012-08-01,,,,355777.92,498.8,1,,Delayed,2012,July,2012Q3
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2012-07-31,2012-07-31,,223.0,2641.45,7600.0,10.66,0,,On-Time,2012,July,2012Q3
109-TZ-T30,Tanzania,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Pediatric,Generic,2012-09-04,2012-08-22,,1502.0,6900.62,105837.72,148.38,-13,,On-Time,2012,September,2012Q3
151-NG-T30,Nigeria,SCMS from RDC,"Aurobindo Unit III, India",Air Charter,ARV,Adult,Generic,2012-08-02,2012-07-24,,,,198496.64,278.29,-9,,On-Time,2012,August,2012Q3
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2012-08-15,2012-08-15,,740.0,4754.52,27808.0,38.99,0,,On-Time,2012,August,2012Q3
107-RW-T30,Rwanda,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2012-10-31,2012-08-06,,2003.0,32401.62,223816.88,313.79,-86,,On-Time,2012,October,2012Q4
151-NG-T30,Nigeria,SCMS from RDC,Hetero Unit III Hyderabad IN,Air Charter,ARV,Adult,Generic,2012-08-02,2012-07-24,,,,30511.56,42.78,-9,,On-Time,2012,August,2012Q3
113-ZW-T30,Zimbabwe,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2012-12-11,2012-09-04,,,,26530.46,43.78,-98,,On-Time,2012,December,2012Q4
113-ZW-T30,Zimbabwe,SCMS from RDC,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Truck,ARV,Adult,Generic,2012-12-11,2012-09-04,,,,66377.82,109.52,-98,,On-Time,2012,December,2012Q4
105-GY-T30,Guyana,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2012-09-30,2012-08-29,,5.0,931.34,33.0,0.05,-32,,On-Time,2012,September,2012Q3
105-GY-T30,Guyana,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2012-10-02,2012-08-29,,,,768.6,1.08,-34,,On-Time,2012,October,2012Q4
105-GY-T30,Guyana,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2012-10-02,2012-08-29,,,,11167.52,15.66,-34,,On-Time,2012,October,2012Q4
105-GY-T30,Guyana,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2012-10-02,2012-08-29,,,,561.6,0.79,-34,,On-Time,2012,October,2012Q4
102-CD-T30,"Congo, DRC",SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-02-14,2013-02-14,,,,3862.08,5.41,0,,On-Time,2013,February,2013Q1
102-CD-T30,"Congo, DRC",SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-02-14,2013-02-14,,,,2000.25,2.8,0,,On-Time,2013,February,2013Q1
103-ZW-T30,Zimbabwe,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2012-09-30,2012-09-11,,29.0,588.72,1000.0,1.4,-19,,On-Time,2012,September,2012Q3
110-ZM-T30,Zambia,SCMS from RDC,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Truck,ARV,Adult,Generic,2012-09-25,2012-09-07,,,,66954.84,93.87,-18,,On-Time,2012,September,2012Q3
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2012-11-13,2012-09-05,,,,28084.0,39.37,-69,,On-Time,2012,November,2012Q4
114-UG-T30,Uganda,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2012-10-12,2012-09-25,,1285.0,6265.36,55134.86,77.3,-17,,On-Time,2012,October,2012Q4
114-UG-T30,Uganda,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2012-10-15,2012-10-12,,1499.0,10915.97,63965.44,89.68,-3,,On-Time,2012,October,2012Q4
107-RW-T30,Rwanda,SCMS from RDC,"Strides, Bangalore, India.",Air,ARV,Adult,Generic,2012-09-28,2012-10-10,,3090.0,16603.9,197064.0,276.28,12,,Delayed,2012,September,2012Q3
900-SS-T30,South Sudan,SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2012-10-18,2012-10-03,,,,726.0,1.02,-15,,On-Time,2012,October,2012Q4
107-RW-T30,Rwanda,SCMS from RDC,"Cipla, Kurkumbh, India",Air,ARV,Adult,Generic,2012-10-19,2012-10-18,,,,63665.68,89.26,-1,,On-Time,2012,October,2012Q4
111-MZ-T30,Mozambique,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2012-10-30,2012-10-10,,9370.0,3855.94,171871.2,240.96,-20,,On-Time,2012,October,2012Q4
111-MZ-T30,Mozambique,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2012-10-31,2012-10-10,,,,19060.92,26.72,-21,,On-Time,2012,October,2012Q4
102-ZW-T30,Zimbabwe,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2012-10-05,2012-10-05,,4028.0,8751.99,168763.54,236.61,0,,On-Time,2012,October,2012Q4
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2012-10-30,2012-10-24,,6242.0,17129.96,204669.92,286.95,-6,,On-Time,2012,October,2012Q4
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2012-10-30,2012-10-24,,,,86286.2,120.97,-6,,On-Time,2012,October,2012Q4
110-ZM-T30,Zambia,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2012-10-31,2012-10-19,,7567.0,16697.66,122000.0,171.04,-12,,On-Time,2012,October,2012Q4
151-NG-T30,Nigeria,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2012-11-06,2012-11-06,,,,89528.84,125.52,0,,On-Time,2012,November,2012Q4
151-NG-T30,Nigeria,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2012-11-07,2012-11-07,,14647.0,15459.09,1384688.7,1941.33,0,,On-Time,2012,November,2012Q4
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Pediatric,Generic,2012-11-30,2012-11-05,,959.0,4424.91,41731.2,58.51,-25,,On-Time,2012,November,2012Q4
110-ZM-T30,Zambia,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2012-12-17,2012-12-17,,44.0,3951.02,1892.16,2.65,0,,On-Time,2012,December,2012Q4
151-NG-T30,Nigeria,SCMS from RDC,"Strides, Bangalore, India.",Air,ARV,Pediatric,Generic,2012-12-04,2012-12-04,,465.0,51090.0,48574.2,68.1,0,,On-Time,2012,December,2012Q4
102-ZW-T30,Zimbabwe,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2012-12-13,2012-12-13,,1464.0,8000.72,131016.12,183.68,0,,On-Time,2012,December,2012Q4
114-UG-T30,Uganda,SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-02-02,2013-02-02,,117.0,2005.48,4602.96,6.45,0,,On-Time,2013,February,2013Q1
109-TZ-T30,Tanzania,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2013-03-04,2013-03-04,,4758.0,6031.15,15325.8,21.49,0,,On-Time,2013,March,2013Q1
111-MZ-T30,Mozambique,SCMS from RDC,"Cipla, Goa, India",Truck,ARV,Adult,Generic,2013-01-11,2013-01-11,,18031.0,7433.02,816497.5,1144.73,0,,On-Time,2013,January,2013Q1
101-CD-T30,"Congo, DRC",SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-09-11,2013-09-11,,,,2008.8,2.48,0,,On-Time,2013,September,2013Q3
101-CD-T30,"Congo, DRC",SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-09-11,2013-09-11,,,,13655.85,16.89,0,,On-Time,2013,September,2013Q3
101-CD-T30,"Congo, DRC",SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-09-11,2013-09-11,,,,392.7,0.49,0,,On-Time,2013,September,2013Q3
113-ZW-T30,Zimbabwe,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-02-11,2013-02-11,,,,318198.54,446.11,0,,On-Time,2013,February,2013Q1
151-NG-T30,Nigeria,SCMS from RDC,Hetero Unit III Hyderabad IN,Air Charter,ARV,Adult,Generic,2013-02-11,2013-02-11,,22259.0,29780.5,165683.3,232.29,0,,On-Time,2013,February,2013Q1
111-MZ-T30,Mozambique,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-04-01,2013-03-22,,,,2901.42,3.59,-10,,On-Time,2013,April,2013Q2
101-CD-T30,"Congo, DRC",SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-03-18,2013-08-08,,,,9421.92,11.65,143,,Delayed,2013,March,2013Q1
114-UG-T30,Uganda,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-03-29,2013-03-01,,,,178065.44,220.27,-28,,On-Time,2013,March,2013Q1
102-ZW-T30,Zimbabwe,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2013-03-29,2013-03-23,,52.0,1600.0,11307.6,15.85,-6,,On-Time,2013,March,2013Q1
106-HT-T30,Haiti,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-04-30,2013-03-15,,,,6834.24,8.45,-46,,On-Time,2013,April,2013Q2
106-HT-T30,Haiti,SCMS from RDC,"Strides, Bangalore, India.",Air,ARV,Pediatric,Generic,2013-04-09,2013-03-14,,,,14600.0,18.06,-26,,On-Time,2013,April,2013Q2
106-HT-T30,Haiti,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-04-09,2013-03-14,,,,412.5,0.51,-26,,On-Time,2013,April,2013Q2
106-HT-T30,Haiti,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-04-09,2013-03-14,,,,386909.4,478.61,-26,,On-Time,2013,April,2013Q2
114-UG-T30,Uganda,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-03-09,2013-03-07,,,,17797.5,22.02,-2,,On-Time,2013,March,2013Q1
113-ZW-T30,Zimbabwe,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2013-04-15,2013-03-23,,,,67800.0,95.06,-23,,On-Time,2013,April,2013Q2
105-GY-T30,Guyana,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-04-18,2013-03-15,,,,1052.71,1.3,-34,,On-Time,2013,April,2013Q2
105-GY-T30,Guyana,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-04-18,2013-03-15,,,,3540.49,4.38,-34,,On-Time,2013,April,2013Q2
114-UG-T30,Uganda,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Pediatric,Generic,2013-06-28,2013-03-20,,,,4802.5,5.94,-100,,On-Time,2013,June,2013Q2
900-GY-T30,Guyana,SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-03-25,2013-03-28,,214.0,3066.05,7876.1,9.74,3,,Delayed,2013,March,2013Q1
102-ZW-T30,Zimbabwe,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-03-30,2013-04-08,,,,628665.18,881.39,9,,Delayed,2013,March,2013Q1
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2013-03-28,2013-03-30,,,,429000.0,601.46,2,,Delayed,2013,March,2013Q1
105-GY-T30,Guyana,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-04-18,2013-04-19,,,,833.7,1.03,1,,Delayed,2013,April,2013Q2
109-TZ-T30,Tanzania,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2013-05-31,2013-04-22,,2635.0,3300.95,191277.84,236.61,-39,,On-Time,2013,May,2013Q2
114-UG-T30,Uganda,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2013-04-16,2013-04-25,,13310.0,12203.29,70646.55,87.39,9,,Delayed,2013,April,2013Q2
109-TZ-T30,Tanzania,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2013-05-31,2013-05-09,,126.0,1382.0,7999.2,11.21,-22,,On-Time,2013,May,2013Q2
102-DO-T30,Dominican Republic,SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-04-24,2013-05-21,,,,38775.0,47.96,27,,Delayed,2013,April,2013Q2
102-BI-T30,Burundi,SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-05-31,2013-05-23,,,,1017.0,1.26,-8,,On-Time,2013,May,2013Q2
114-UG-T30,Uganda,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2013-06-07,2013-06-07,,,,82956.96,102.62,0,,On-Time,2013,June,2013Q2
114-UG-T30,Uganda,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-06-07,2013-06-07,,,,589754.88,729.53,0,,On-Time,2013,June,2013Q2
103-SS-T30,South Sudan,SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-04-30,2013-04-24,,,,13444.56,16.63,-6,,On-Time,2013,April,2013Q2
114-UG-T30,Uganda,SCMS from RDC,"Aurobindo Unit VII, IN",Truck,ARV,Adult,Generic,2013-06-04,2013-06-04,,2517.0,11803.13,126618.0,156.63,0,,On-Time,2013,June,2013Q2
111-MZ-T30,Mozambique,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2013-07-21,2013-07-26,,,,27615.0,34.16,5,,Delayed,2013,July,2013Q3
114-UG-T30,Uganda,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Pediatric,Generic,2013-06-28,2013-05-15,,345.0,3426.68,24323.15,30.09,-44,,On-Time,2013,June,2013Q2
151-NG-T30,Nigeria,SCMS from RDC,"Cipla, Goa, India",Air Charter,ARV,Adult,Generic,2013-05-06,2013-05-03,,7722.0,14547.55,772610.4,1083.2,-3,,On-Time,2013,May,2013Q2
151-NG-T30,Nigeria,SCMS from RDC,"Aurobindo Unit III, India",Air Charter,ARV,Pediatric,Generic,2013-05-21,2013-05-02,,486.0,14547.55,21757.02,26.91,-19,,On-Time,2013,May,2013Q2
107-RW-T30,Rwanda,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-06-28,2013-05-24,,1151.0,7086.88,6300.0,7.79,-35,,On-Time,2013,June,2013Q2
151-NG-T30,Nigeria,SCMS from RDC,Hetero Unit III Hyderabad IN,Air Charter,ARV,Adult,Generic,2013-05-21,2013-05-10,,5041.0,20666.08,267112.56,330.42,-11,,On-Time,2013,May,2013Q2
111-MZ-T30,Mozambique,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2013-09-30,2013-08-08,,1033.0,7951.22,129600.0,160.32,-53,,On-Time,2013,September,2013Q3
110-ZM-T30,Zambia,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-06-28,2013-06-07,,,,647444.0,907.72,-21,,On-Time,2013,June,2013Q2
111-MZ-T30,Mozambique,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-07-26,2013-07-26,,,,429000.0,530.67,0,,On-Time,2013,July,2013Q3
151-NG-T30,Nigeria,SCMS from RDC,"Aurobindo Unit VII, IN",Air Charter,ARV,Adult,Generic,2013-06-04,2013-05-29,,,,4755.24,5.88,-6,,On-Time,2013,June,2013Q2
151-NG-T30,Nigeria,SCMS from RDC,"Hetero, Jadcherla, unit 5, IN",Air Charter,ARV,Adult,Generic,2013-06-04,2013-05-29,,,,199800.0,247.15,-6,,On-Time,2013,June,2013Q2
110-ZM-T30,Zambia,SCMS from RDC,"Cipla, Goa, India",Truck,ARV,Adult,Generic,2013-07-23,2013-08-06,,6342.0,42040.3,697079.52,862.29,14,,Delayed,2013,July,2013Q3
110-ZM-T30,Zambia,SCMS from RDC,"Cipla, Goa, India",Truck,ARV,Adult,Generic,2013-11-05,2013-11-05,,8744.0,12651.44,754824.0,1058.26,0,,On-Time,2013,November,2013Q4
113-ZW-T30,Zimbabwe,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-07-31,2013-08-06,,,,23113.02,28.59,6,,Delayed,2013,July,2013Q3
113-ZW-T30,Zimbabwe,SCMS from RDC,"Cipla, Goa, India",Truck,ARV,Adult,Generic,2013-07-31,2013-08-06,,,,221938.78,274.54,6,,Delayed,2013,July,2013Q3
103-ZW-T30,Zimbabwe,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Pediatric,Generic,2013-07-30,2013-08-06,,3573.0,11133.66,203350.0,251.54,7,,Delayed,2013,July,2013Q3
109-TZ-T30,Tanzania,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Pediatric,Generic,2013-09-11,2013-09-11,,24.0,1506.5,2312.0,2.86,0,,On-Time,2013,September,2013Q3
110-ZM-T30,Zambia,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2013-09-06,2013-07-30,,,,70113.6,86.73,-38,,On-Time,2013,September,2013Q3
900-SS-T30,South Sudan,SCMS from RDC,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2013-08-26,2013-08-26,,,,1744.8,2.16,0,,On-Time,2013,August,2013Q3
109-TZ-T30,Tanzania,SCMS from RDC,"Cipla, Goa, India",Air,ARV,Adult,Generic,2013-10-16,2013-09-05,,7857.0,40857.69,495600.0,613.06,-41,,On-Time,2013,October,2013Q4
114-UG-T30,Uganda,SCMS from RDC,"Cipla, Goa, India",Air,ARV,Adult,Generic,2013-08-29,2013-09-13,,,,858000.0,1061.35,15,,Delayed,2013,August,2013Q3
101-CD-T30,"Congo, DRC",SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-08-27,2014-02-08,,,,4911.84,6.08,165,,Delayed,2013,August,2013Q3
101-CD-T30,"Congo, DRC",SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-08-27,2014-02-08,,,,742.27,0.92,165,,Delayed,2013,August,2013Q3
102-BI-T30,Burundi,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-07-09,2013-08-23,,891.0,4674.58,1714.95,2.12,45,,Delayed,2013,July,2013Q3
102-BI-T30,Burundi,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-07-09,2013-08-23,,,,3108.0,3.84,45,,Delayed,2013,July,2013Q3
101-CD-T30,"Congo, DRC",SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-08-28,2014-02-08,,,,3193.38,3.95,164,,Delayed,2013,August,2013Q3
101-CD-T30,"Congo, DRC",SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Pediatric,Generic,2013-08-28,2014-02-08,,,,21065.4,26.06,164,,Delayed,2013,August,2013Q3
101-CD-T30,"Congo, DRC",SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Pediatric,Generic,2013-08-28,2014-02-08,,,,160.0,0.2,164,,Delayed,2013,August,2013Q3
114-UG-T30,Uganda,SCMS from RDC,Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-09-05,2013-09-05,,6481.0,36226.26,413000.0,510.88,0,,On-Time,2013,September,2013Q3
114-UG-T30,Uganda,SCMS from RDC,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-09-02,2013-09-02,,9886.0,58707.0,512054.4,633.41,0,,On-Time,2013,September,2013Q3
111-MZ-T30,Mozambique,SCMS from RDC,"Strides, Bangalore, India.",Truck,ARV,Adult,Generic,2013-09-27,2013-09-27,,,,61570.0,76.16,0,,On-Time,2013,September,2013Q3
102-BI-T30,Burundi,SCMS from RDC,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-08-30,2013-08-27,,240.0,1634.38,15551.34,19.24,-3,,On-Time,2013,August,2013Q3
109-TZ-T30,Tanzania,SCMS from RDC,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2013-10-15,2013-09-05,,5475.0,17114.5,27584.7,34.12,-40,,On-Time,2013,October,2013Q4
151-NG-T30,Nigeria,SCMS from RDC,"Strides, Bangalore, India.",Air Charter,ARV,Adult,Generic,2013-09-18,2013-09-12,,,,686400.0,849.08,-6,,On-Time,2013,September,2013Q3
110-ZM-T30,Zambia,SCMS from RDC,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2013-09-30,2013-09-17,,6795.0,14316.94,710520.0,878.91,-13,,On-Time,2013,September,2013Q3
104-CI-T30,C̫te d'Ivoire,SCMS from RDC,"Cipla, Goa, India",Truck,ARV,Adult,Generic,2013-09-30,2013-09-20,,,,144818.4,179.14,-10,,On-Time,2013,September,2013Q3
